id,name,state_id.id,ciudad_id.id
municipio_1209,Coatlán del Río,base.state_mx_mor,
municipio_1218,Cuautla,base.state_mx_mor,
municipio_1201,Cuernavaca,base.state_mx_mor,
municipio_1219,Emiliano Zapata,base.state_mx_mor,
municipio_1202,Huitzilac,base.state_mx_mor,
municipio_1238,Jantetelco,base.state_mx_mor,
municipio_1206,Jiutepec,base.state_mx_mor,
municipio_1234,Jojutla,base.state_mx_mor,
municipio_1236,Jonacatepec,base.state_mx_mor,
municipio_1211,Mazatepec,base.state_mx_mor,
municipio_1208,Miacatlán,base.state_mx_mor,
municipio_1230,Ocuituco,base.state_mx_mor,
municipio_1214,Puente de Ixtla,base.state_mx_mor,
municipio_1207,Temixco,base.state_mx_mor,
municipio_1231,Temoac,base.state_mx_mor,
municipio_1235,Tepalcingo,base.state_mx_mor,
municipio_1203,Tepoztlán,base.state_mx_mor,
municipio_1210,Tetecala,base.state_mx_mor,
municipio_1226,Tetela del Volcán,base.state_mx_mor,
municipio_1204,Tlalnepantla,base.state_mx_mor,
municipio_1220,Tlaltizapán de Zapata,base.state_mx_mor,
municipio_1240,Tlaquiltenango,base.state_mx_mor,
municipio_1205,Tlayacapan,base.state_mx_mor,
municipio_1228,Totolapan,base.state_mx_mor,
municipio_1225,Xochitepec,base.state_mx_mor,
municipio_1216,Yautepec,base.state_mx_mor,
municipio_1227,Yecapixtla,base.state_mx_mor,
municipio_1223,Zacatepec,base.state_mx_mor,
municipio_1232,Zacualpan,base.state_mx_mor,
municipio_1244,Acaponeta,base.state_mx_nay,
municipio_1274,Ahuacatlán,base.state_mx_nay,
municipio_1278,Amatlán de Cañas,base.state_mx_nay,
municipio_1263,Bahía de Banderas,base.state_mx_nay,
municipio_1260,Compostela,base.state_mx_nay,
municipio_1251,Del Nayar,base.state_mx_nay,
municipio_1248,Huajicori,base.state_mx_nay,
municipio_1276,Ixtlán del Río,base.state_mx_nay,
municipio_1272,Jala,base.state_mx_nay,
municipio_1254,La Yesca,base.state_mx_nay,
municipio_1257,Rosamorada,base.state_mx_nay,
municipio_1255,Ruíz,base.state_mx_nay,
municipio_1266,San Blas,base.state_mx_nay,
municipio_1270,San Pedro Lagunillas,base.state_mx_nay,
municipio_1271,Santa María del Oro,base.state_mx_nay,
municipio_1253,Santiago Ixcuintla,base.state_mx_nay,
municipio_1246,Tecuala,base.state_mx_nay,
municipio_1250,Tepic,base.state_mx_nay,
municipio_1258,Tuxpan,base.state_mx_nay,
municipio_1268,Xalisco,base.state_mx_nay,
municipio_1294,Abasolo,base.state_mx_nl,
municipio_1297,Agualeguas,base.state_mx_nl,
municipio_1326,Allende,base.state_mx_nl,
municipio_1280,Anáhuac,base.state_mx_nl,
municipio_1310,Apodaca,base.state_mx_nl,
municipio_1341,Aramberri,base.state_mx_nl,
municipio_1284,Bustamante,base.state_mx_nl,
municipio_1328,Cadereyta Jiménez,base.state_mx_nl,
municipio_1299,Cerralvo,base.state_mx_nl,
municipio_1319,China,base.state_mx_nl,
municipio_1292,Ciénega de Flores,base.state_mx_nl,
municipio_1340,Doctor Arroyo,base.state_mx_nl,
municipio_1317,Doctor Coss,base.state_mx_nl,
municipio_1313,Doctor González,base.state_mx_nl,
municipio_1308,El Carmen,base.state_mx_nl,
municipio_1336,Galeana,base.state_mx_nl,
municipio_1302,García,base.state_mx_nl,
municipio_1318,General Bravo,base.state_mx_nl,
municipio_1327,General Terán,base.state_mx_nl,
municipio_1298,General Treviño,base.state_mx_nl,
municipio_1342,General Zaragoza,base.state_mx_nl,
municipio_1296,General Zuazua,base.state_mx_nl,
municipio_1293,Hidalgo,base.state_mx_nl,
municipio_1295,Higueras,base.state_mx_nl,
municipio_1337,Hualahuises,base.state_mx_nl,
municipio_1335,Iturbide,base.state_mx_nl,
municipio_1322,Juárez,base.state_mx_nl,
municipio_1282,Lampazos de Naranjo,base.state_mx_nl,
municipio_1334,Linares,base.state_mx_nl,
municipio_1316,Los Aldamas,base.state_mx_nl,
municipio_1315,Los Herreras,base.state_mx_nl,
municipio_1314,Los Ramones,base.state_mx_nl,
municipio_1312,Marín,base.state_mx_nl,
municipio_1300,Melchor Ocampo,base.state_mx_nl,
municipio_1343,Mier y Noriega,base.state_mx_nl,
municipio_1283,Mina,base.state_mx_nl,
municipio_1331,Montemorelos,base.state_mx_nl,
municipio_1289,Parás,base.state_mx_nl,
municipio_1311,Pesquería,base.state_mx_nl,
municipio_1332,Rayones,base.state_mx_nl,
municipio_1286,Sabinas Hidalgo,base.state_mx_nl,
municipio_1290,Salinas Victoria,base.state_mx_nl,
municipio_1306,Santa Catarina,base.state_mx_nl,
municipio_1323,Santiago,base.state_mx_nl,
municipio_1288,Vallecillo,base.state_mx_nl,
municipio_1287,Villaldama,base.state_mx_nl,
municipio_1449,Abejones,base.state_mx_oax,
municipio_1383,Acatlán de Pérez Figueroa,base.state_mx_oax,
municipio_1850,Ánimas Trujano,base.state_mx_oax,
municipio_1686,Asunción Cacalotepec,base.state_mx_oax,
municipio_1514,Asunción Cuyotepeji,base.state_mx_oax,
municipio_1661,Asunción Ixtaltepec,base.state_mx_oax,
municipio_1587,Asunción Nochixtlán,base.state_mx_oax,
municipio_1900,Asunción Ocotlán,base.state_mx_oax,
municipio_1734,Asunción Tlacolulita,base.state_mx_oax,
municipio_1870,Ayoquezco de Aldama,base.state_mx_oax,
municipio_1386,Ayotzintepec,base.state_mx_oax,
municipio_1559,Calihualá,base.state_mx_oax,
municipio_1803,Candelaria Loxicha,base.state_mx_oax,
municipio_1461,Capulálpam de Méndez,base.state_mx_oax,
municipio_1672,Chahuites,base.state_mx_oax,
municipio_1819,Chalcatongo de Hidalgo,base.state_mx_oax,
municipio_1427,Chiquihuitlán de Benito Juárez,base.state_mx_oax,
municipio_1857,Ciénega de Zimatlán,base.state_mx_oax,
municipio_1655,Ciudad Ixtepec,base.state_mx_oax,
municipio_1918,Coatecas Altas,base.state_mx_oax,
municipio_1611,Coicoyán de las Flores,base.state_mx_oax,
municipio_1544,Concepción Buenavista,base.state_mx_oax,
municipio_1433,Concepción Pápalo,base.state_mx_oax,
municipio_1813,Constancia del Rosario,base.state_mx_oax,
municipio_1381,Cosolapa,base.state_mx_oax,
municipio_1505,Cosoltepec,base.state_mx_oax,
municipio_1880,Cuilápam de Guerrero,base.state_mx_oax,
municipio_1425,Cuyamecalco Villa de Zaragoza,base.state_mx_oax,
municipio_1697,El Barrio de la Soledad,base.state_mx_oax,
municipio_1656,El Espinal,base.state_mx_oax,
municipio_1404,Eloxochitlán de Flores Magón,base.state_mx_oax,
municipio_1528,Fresnillo de Trujano,base.state_mx_oax,
municipio_1522,Guadalupe de Ramírez,base.state_mx_oax,
municipio_1365,Guadalupe Etla,base.state_mx_oax,
municipio_1464,Guelatao de Juárez,base.state_mx_oax,
municipio_1745,Guevea de Humboldt,base.state_mx_oax,
municipio_1891,Heroica Ciudad de Ejutla de Crespo,base.state_mx_oax,
municipio_1503,Heroica Ciudad de Huajuapan de León,base.state_mx_oax,
municipio_1653,Heroica Ciudad de Juchitán de Zaragoza,base.state_mx_oax,
municipio_1613,Heroica Ciudad de Tlaxiaco,base.state_mx_oax,
municipio_1412,Huautepec,base.state_mx_oax,
municipio_1397,Huautla de Jiménez,base.state_mx_oax,
municipio_1561,Ixpantepec Nieves,base.state_mx_oax,
municipio_1451,Ixtlán de Juárez,base.state_mx_oax,
municipio_1917,La Compañía,base.state_mx_oax,
municipio_1916,La Pe,base.state_mx_oax,
municipio_1817,La Reforma,base.state_mx_oax,
municipio_1565,La Trinidad Vista Hermosa,base.state_mx_oax,
municipio_1355,Magdalena Apasco,base.state_mx_oax,
municipio_1636,Magdalena Jaltepec,base.state_mx_oax,
municipio_1868,Magdalena Mixtepec,base.state_mx_oax,
municipio_1903,Magdalena Ocotlán,base.state_mx_oax,
municipio_1625,Magdalena Peñasco,base.state_mx_oax,
municipio_1714,Magdalena Teitipac,base.state_mx_oax,
municipio_1748,Magdalena Tequisistlán,base.state_mx_oax,
municipio_1749,Magdalena Tlacotepec,base.state_mx_oax,
municipio_1637,Magdalena Yodocono de Porfirio Díaz,base.state_mx_oax,
municipio_1639,Magdalena Zahuatlán,base.state_mx_oax,
municipio_1534,Mariscala de Juárez,base.state_mx_oax,
municipio_1931,Mártires de Tacubaya,base.state_mx_oax,
municipio_1691,Matías Romero Avendaño,base.state_mx_oax,
municipio_1419,Mazatlán Villa de Flores,base.state_mx_oax,
municipio_1814,Mesones Hidalgo,base.state_mx_oax,
municipio_1761,Miahuatlán de Porfirio Díaz,base.state_mx_oax,
municipio_1678,Mixistlán de la Reforma,base.state_mx_oax,
municipio_1771,Monjas,base.state_mx_oax,
municipio_1445,Natividad,base.state_mx_oax,
municipio_1360,Nazareno Etla,base.state_mx_oax,
municipio_1728,Nejapa de Madero,base.state_mx_oax,
municipio_1462,Nuevo Zoquiápam,base.state_mx_oax,
municipio_1372,Oaxaca de Juárez,base.state_mx_oax,
municipio_1896,Ocotlán de Morelos,base.state_mx_oax,
municipio_1946,Pinotepa de Don Luis,base.state_mx_oax,
municipio_1804,Pluma Hidalgo,base.state_mx_oax,
municipio_1811,Putla Villa de Guerrero,base.state_mx_oax,
municipio_1666,Reforma de Pineda,base.state_mx_oax,
municipio_1359,Reyes Etla,base.state_mx_oax,
municipio_1711,Rojas de Cuauhtémoc,base.state_mx_oax,
municipio_1740,Salina Cruz,base.state_mx_oax,
municipio_1920,San Agustín Amatengo,base.state_mx_oax,
municipio_1558,San Agustín Atenango,base.state_mx_oax,
municipio_1948,San Agustín Chayuco,base.state_mx_oax,
municipio_1848,San Agustín de las Juntas,base.state_mx_oax,
municipio_1362,San Agustín Etla,base.state_mx_oax,
municipio_1798,San Agustín Loxicha,base.state_mx_oax,
municipio_1628,San Agustín Tlacotepec,base.state_mx_oax,
municipio_1375,San Agustín Yatareni,base.state_mx_oax,
municipio_1831,San Andrés Cabecera Nueva,base.state_mx_oax,
municipio_1512,San Andrés Dinicuiti,base.state_mx_oax,
municipio_1949,San Andrés Huaxpaltepec,base.state_mx_oax,
municipio_1374,San Andrés Huayápam,base.state_mx_oax,
municipio_1842,San Andrés Ixtlahuaca,base.state_mx_oax,
municipio_1575,San Andrés Lagunas,base.state_mx_oax,
municipio_1645,San Andrés Nuxiño,base.state_mx_oax,
municipio_1784,San Andrés Paxtlán,base.state_mx_oax,
municipio_1596,San Andrés Sinaxtla,base.state_mx_oax,
municipio_1483,San Andrés Solaga,base.state_mx_oax,
municipio_1431,San Andrés Teotilálpam,base.state_mx_oax,
municipio_1523,San Andrés Tepetlapa,base.state_mx_oax,
municipio_1486,San Andrés Yaá,base.state_mx_oax,
municipio_1910,San Andrés Zabache,base.state_mx_oax,
municipio_1361,San Andrés Zautla,base.state_mx_oax,
municipio_1899,San Antonino Castillo Velasco,base.state_mx_oax,
municipio_1867,San Antonino el Alto,base.state_mx_oax,
municipio_1574,San Antonino Monte Verde,base.state_mx_oax,
municipio_1570,San Antonio Acutla,base.state_mx_oax,
municipio_1858,San Antonio Huitepec,base.state_mx_oax,
municipio_1415,San Antonio Nanahuatípam,base.state_mx_oax,
municipio_1630,San Antonio Sinicahua,base.state_mx_oax,
municipio_1933,San Antonio Tepetlapa,base.state_mx_oax,
municipio_1906,San Baltazar Chichicápam,base.state_mx_oax,
municipio_1799,San Baltazar Loxicha,base.state_mx_oax,
municipio_1488,San Baltazar Yatzachi el Bajo,base.state_mx_oax,
municipio_1855,San Bartolo Coyotepec,base.state_mx_oax,
municipio_1578,San Bartolo Soyaltepec,base.state_mx_oax,
municipio_1732,San Bartolo Yautepec,base.state_mx_oax,
municipio_1418,San Bartolomé Ayautla,base.state_mx_oax,
municipio_1801,San Bartolomé Loxicha,base.state_mx_oax,
municipio_1719,San Bartolomé Quialana,base.state_mx_oax,
municipio_1626,San Bartolomé Yucuañe,base.state_mx_oax,
municipio_1487,San Bartolomé Zoogocho,base.state_mx_oax,
municipio_1838,San Bernardo Mixtepec,base.state_mx_oax,
municipio_1758,San Blas Atempa,base.state_mx_oax,
municipio_1726,San Carlos Yautepec,base.state_mx_oax,
municipio_1775,San Cristóbal Amatlán,base.state_mx_oax,
municipio_1622,San Cristóbal Amoltepec,base.state_mx_oax,
municipio_1479,San Cristóbal Lachirioag,base.state_mx_oax,
municipio_1553,San Cristóbal Suchixtlahuaca,base.state_mx_oax,
municipio_1660,San Dionisio del Mar,base.state_mx_oax,
municipio_1725,San Dionisio Ocotepec,base.state_mx_oax,
municipio_1902,San Dionisio Ocotlán,base.state_mx_oax,
municipio_1821,San Esteban Atatlahuca,base.state_mx_oax,
municipio_1391,San Felipe Jalapa de Díaz,base.state_mx_oax,
municipio_1367,San Felipe Tejalápam,base.state_mx_oax,
municipio_1396,San Felipe Usila,base.state_mx_oax,
municipio_1873,San Francisco Cahuacuá,base.state_mx_oax,
municipio_1491,San Francisco Cajonos,base.state_mx_oax,
municipio_1432,San Francisco Chapulapa,base.state_mx_oax,
municipio_1600,San Francisco Chindúa,base.state_mx_oax,
municipio_1662,San Francisco del Mar,base.state_mx_oax,
municipio_1401,San Francisco Huehuetlán,base.state_mx_oax,
municipio_1668,San Francisco Ixhuatán,base.state_mx_oax,
municipio_1642,San Francisco Jaltepetongo,base.state_mx_oax,
municipio_1704,San Francisco Lachigoló,base.state_mx_oax,
municipio_1768,San Francisco Logueche,base.state_mx_oax,
municipio_1640,San Francisco Nuxaño,base.state_mx_oax,
municipio_1790,San Francisco Ozolotepec,base.state_mx_oax,
municipio_1887,San Francisco Sola,base.state_mx_oax,
municipio_1350,San Francisco Telixtlahuaca,base.state_mx_oax,
municipio_1547,San Francisco Teopan,base.state_mx_oax,
municipio_1562,San Francisco Tlapancingo,base.state_mx_oax,
municipio_1964,San Gabriel Mixtepec,base.state_mx_oax,
municipio_1772,San Ildefonso Amatlán,base.state_mx_oax,
municipio_1888,San Ildefonso Sola,base.state_mx_oax,
municipio_1471,San Ildefonso Villa Alta,base.state_mx_oax,
municipio_1373,San Jacinto Amilpas,base.state_mx_oax,
municipio_1851,San Jacinto Tlacotepec,base.state_mx_oax,
municipio_1779,San Jerónimo Coatlán,base.state_mx_oax,
municipio_1510,San Jerónimo Silacayoapilla,base.state_mx_oax,
municipio_1347,San Jerónimo Sosola,base.state_mx_oax,
municipio_1909,San Jerónimo Taviche,base.state_mx_oax,
municipio_1410,San Jerónimo Tecóatl,base.state_mx_oax,
municipio_1715,San Jerónimo Tlacochahuaya,base.state_mx_oax,
municipio_1538,San Jorge Nuchita,base.state_mx_oax,
municipio_1530,San José Ayuquila,base.state_mx_oax,
municipio_1389,San José Chiltepec,base.state_mx_oax,
municipio_1774,San José del Peñasco,base.state_mx_oax,
municipio_1911,San José del Progreso,base.state_mx_oax,
municipio_1938,San José Estancia Grande,base.state_mx_oax,
municipio_1380,San José Independencia,base.state_mx_oax,
municipio_1766,San José Lachiguiri,base.state_mx_oax,
municipio_1416,San José Tenango,base.state_mx_oax,
municipio_1620,San Juan Achiutla,base.state_mx_oax,
municipio_1452,San Juan Atepec,base.state_mx_oax,
municipio_1346,San Juan Bautista Atatlahuca,base.state_mx_oax,
municipio_1542,San Juan Bautista Coixtlahuaca,base.state_mx_oax,
municipio_1423,San Juan Bautista Cuicatlán,base.state_mx_oax,
municipio_1358,San Juan Bautista Guelache,base.state_mx_oax,
municipio_1348,San Juan Bautista Jayacatlán,base.state_mx_oax,
municipio_1930,San Juan Bautista Lo de Soto,base.state_mx_oax,
municipio_1507,San Juan Bautista Suchitepec,base.state_mx_oax,
municipio_1526,San Juan Bautista Tlachichilco,base.state_mx_oax,
municipio_1435,San Juan Bautista Tlacoatzintepec,base.state_mx_oax,
municipio_1387,San Juan Bautista Tuxtepec,base.state_mx_oax,
municipio_1395,San Juan Bautista Valle Nacional,base.state_mx_oax,
municipio_1928,San Juan Cacahuatepec,base.state_mx_oax,
municipio_1460,San Juan Chicomezúchil,base.state_mx_oax,
municipio_1894,San Juan Chilateca,base.state_mx_oax,
municipio_1518,San Juan Cieneguilla,base.state_mx_oax,
municipio_1413,San Juan Coatzóspam,base.state_mx_oax,
municipio_1943,San Juan Colorado,base.state_mx_oax,
municipio_1501,San Juan Comaltepec,base.state_mx_oax,
municipio_1675,San Juan Cotzocón,base.state_mx_oax,
municipio_1420,San Juan de los Cués,base.state_mx_oax,
municipio_1354,San Juan del Estado,base.state_mx_oax,
municipio_1718,San Juan del Río,base.state_mx_oax,
municipio_1644,San Juan Diuxi,base.state_mx_oax,
municipio_1457,San Juan Evangelista Analco,base.state_mx_oax,
municipio_1716,San Juan Guelavía,base.state_mx_oax,
municipio_1692,San Juan Guichicovi,base.state_mx_oax,
municipio_1520,San Juan Ihualtepec,base.state_mx_oax,
municipio_1727,San Juan Juquila Mixes,base.state_mx_oax,
municipio_1478,San Juan Juquila Vijanos,base.state_mx_oax,
municipio_1961,San Juan Lachao,base.state_mx_oax,
municipio_1919,San Juan Lachigalla,base.state_mx_oax,
municipio_1731,San Juan Lajarcia,base.state_mx_oax,
municipio_1498,San Juan Lalana,base.state_mx_oax,
municipio_1676,San Juan Mazatlán,base.state_mx_oax,
municipio_1609,San Juan Mixtepec -Dto. 08 -,base.state_mx_oax,
municipio_1776,San Juan Mixtepec -Dto. 26 -,base.state_mx_oax,
municipio_1614,San Juan Ñumí,base.state_mx_oax,
municipio_1793,San Juan Ozolotepec,base.state_mx_oax,
municipio_1500,San Juan Petlapa,base.state_mx_oax,
municipio_1956,San Juan Quiahije,base.state_mx_oax,
municipio_1446,San Juan Quiotepec,base.state_mx_oax,
municipio_1598,San Juan Sayultepec,base.state_mx_oax,
municipio_1484,San Juan Tabaá,base.state_mx_oax,
municipio_1646,San Juan Tamazola,base.state_mx_oax,
municipio_1635,San Juan Teita,base.state_mx_oax,
municipio_1712,San Juan Teitipac,base.state_mx_oax,
municipio_1437,San Juan Tepeuxila,base.state_mx_oax,
municipio_1577,San Juan Teposcolula,base.state_mx_oax,
municipio_1473,San Juan Yaeé,base.state_mx_oax,
municipio_1475,San Juan Yatzona,base.state_mx_oax,
municipio_1597,San Juan Yucuita,base.state_mx_oax,
municipio_1947,San Lorenzo,base.state_mx_oax,
municipio_1720,San Lorenzo Albarradas,base.state_mx_oax,
municipio_1368,San Lorenzo Cacaotepec,base.state_mx_oax,
municipio_1400,San Lorenzo Cuaunecuiltitla,base.state_mx_oax,
municipio_1885,San Lorenzo Texmelúcan,base.state_mx_oax,
municipio_1557,San Lorenzo Victoria,base.state_mx_oax,
municipio_1688,San Lucas Camotlán,base.state_mx_oax,
municipio_1393,San Lucas Ojitlán,base.state_mx_oax,
municipio_1717,San Lucas Quiaviní,base.state_mx_oax,
municipio_1414,San Lucas Zoquiápam,base.state_mx_oax,
municipio_1765,San Luis Amatlán,base.state_mx_oax,
municipio_1792,San Marcial Ozolotepec,base.state_mx_oax,
municipio_1537,San Marcos Arteaga,base.state_mx_oax,
municipio_1914,San Martín de los Cansecos,base.state_mx_oax,
municipio_1616,San Martín Huamelúlpam,base.state_mx_oax,
municipio_1624,San Martín Itunyoso,base.state_mx_oax,
municipio_1915,San Martín Lachilá,base.state_mx_oax,
municipio_1610,San Martín Peras,base.state_mx_oax,
municipio_1892,San Martín Tilcajete,base.state_mx_oax,
municipio_1409,San Martín Toxpalan,base.state_mx_oax,
municipio_1531,San Martín Zacatepec,base.state_mx_oax,
municipio_1492,San Mateo Cajonos,base.state_mx_oax,
municipio_1756,San Mateo del Mar,base.state_mx_oax,
municipio_1601,San Mateo Etlatongo,base.state_mx_oax,
municipio_1525,San Mateo Nejápam,base.state_mx_oax,
municipio_1631,San Mateo Peñasco,base.state_mx_oax,
municipio_1806,San Mateo Piñas,base.state_mx_oax,
municipio_1782,San Mateo Río Hondo,base.state_mx_oax,
municipio_1651,San Mateo Sindihui,base.state_mx_oax,
municipio_1549,San Mateo Tlapiltepec,base.state_mx_oax,
municipio_1417,San Mateo Yoloxochitlán,base.state_mx_oax,
municipio_1874,San Mateo Yucutindó,base.state_mx_oax,
municipio_1485,San Melchor Betaza,base.state_mx_oax,
municipio_1623,San Miguel Achiutla,base.state_mx_oax,
municipio_1524,San Miguel Ahuehuetitlán,base.state_mx_oax,
municipio_1454,San Miguel Aloápam,base.state_mx_oax,
municipio_1532,San Miguel Amatitlán,base.state_mx_oax,
municipio_1468,San Miguel Amatlán,base.state_mx_oax,
municipio_1589,San Miguel Chicahua,base.state_mx_oax,
municipio_1664,San Miguel Chimalapa,base.state_mx_oax,
municipio_1786,San Miguel Coatlán,base.state_mx_oax,
municipio_1810,San Miguel del Puerto,base.state_mx_oax,
municipio_1459,San Miguel del Río,base.state_mx_oax,
municipio_1922,San Miguel Ejutla,base.state_mx_oax,
municipio_1826,San Miguel el Grande,base.state_mx_oax,
municipio_1588,San Miguel Huautla,base.state_mx_oax,
municipio_1840,San Miguel Mixtepec,base.state_mx_oax,
municipio_1957,San Miguel Panixtlahuaca,base.state_mx_oax,
municipio_1863,San Miguel Peras,base.state_mx_oax,
municipio_1650,San Miguel Piedras,base.state_mx_oax,
municipio_1685,San Miguel Quetzaltepec,base.state_mx_oax,
municipio_1429,San Miguel Santa Flor,base.state_mx_oax,
municipio_1385,San Miguel Soyaltepec,base.state_mx_oax,
municipio_1788,San Miguel Suchixtepec,base.state_mx_oax,
municipio_1638,San Miguel Tecomatlán,base.state_mx_oax,
municipio_1760,San Miguel Tenango,base.state_mx_oax,
municipio_1550,San Miguel Tequixtepec,base.state_mx_oax,
municipio_1904,San Miguel Tilquiápam,base.state_mx_oax,
municipio_1936,San Miguel Tlacamama,base.state_mx_oax,
municipio_1605,San Miguel Tlacotepec,base.state_mx_oax,
municipio_1551,San Miguel Tulancingo,base.state_mx_oax,
municipio_1466,San Miguel Yotao,base.state_mx_oax,
municipio_1763,San Nicolás,base.state_mx_oax,
municipio_1521,San Nicolás Hidalgo,base.state_mx_oax,
municipio_1781,San Pablo Coatlán,base.state_mx_oax,
municipio_1864,San Pablo Cuatro Venados,base.state_mx_oax,
municipio_1366,San Pablo Etla,base.state_mx_oax,
municipio_1353,San Pablo Huitzo,base.state_mx_oax,
municipio_1849,San Pablo Huixtepec,base.state_mx_oax,
municipio_1450,San Pablo Macuiltianguis,base.state_mx_oax,
municipio_1828,San Pablo Tijaltepec,base.state_mx_oax,
municipio_1707,San Pablo Villa de Mitla,base.state_mx_oax,
municipio_1495,San Pablo Yaganiza,base.state_mx_oax,
municipio_1816,San Pedro Amuzgos,base.state_mx_oax,
municipio_1907,San Pedro Apóstol,base.state_mx_oax,
municipio_1942,San Pedro Atoyac,base.state_mx_oax,
municipio_1493,San Pedro Cajonos,base.state_mx_oax,
municipio_1750,San Pedro Comitancillo,base.state_mx_oax,
municipio_1593,San Pedro Coxcaltepec Cántaros,base.state_mx_oax,
municipio_1805,San Pedro el Alto,base.state_mx_oax,
municipio_1754,San Pedro Huamelula,base.state_mx_oax,
municipio_1755,San Pedro Huilotepec,base.state_mx_oax,
municipio_1388,San Pedro Ixcatlán,base.state_mx_oax,
municipio_1846,San Pedro Ixtlahuaca,base.state_mx_oax,
municipio_1442,San Pedro Jaltepetongo,base.state_mx_oax,
municipio_1945,San Pedro Jicayán,base.state_mx_oax,
municipio_1440,San Pedro Jocotipac,base.state_mx_oax,
municipio_1959,San Pedro Juchatengo,base.state_mx_oax,
municipio_1901,San Pedro Mártir,base.state_mx_oax,
municipio_1735,San Pedro Mártir Quiechapa,base.state_mx_oax,
municipio_1615,San Pedro Mártir Yucuxaco,base.state_mx_oax,
municipio_1967,San Pedro Mixtepec -Dto. 22 -,base.state_mx_oax,
municipio_1777,San Pedro Mixtepec -Dto. 26 -,base.state_mx_oax,
municipio_1633,San Pedro Molinos,base.state_mx_oax,
municipio_1568,San Pedro Nopala,base.state_mx_oax,
municipio_1402,San Pedro Ocopetatillo,base.state_mx_oax,
municipio_1687,San Pedro Ocotepec,base.state_mx_oax,
municipio_1795,San Pedro Pochutla,base.state_mx_oax,
municipio_1723,San Pedro Quiatoni,base.state_mx_oax,
municipio_1438,San Pedro Sochiápam,base.state_mx_oax,
municipio_1670,San Pedro Tapanatepec,base.state_mx_oax,
municipio_1913,San Pedro Taviche,base.state_mx_oax,
municipio_1649,San Pedro Teozacoalco,base.state_mx_oax,
municipio_1428,San Pedro Teutila,base.state_mx_oax,
municipio_1641,San Pedro Tidaá,base.state_mx_oax,
municipio_1584,San Pedro Topiltepec,base.state_mx_oax,
municipio_1722,San Pedro Totolápam,base.state_mx_oax,
municipio_1683,San Pedro y San Pablo Ayutla,base.state_mx_oax,
municipio_1564,San Pedro y San Pablo Teposcolula,base.state_mx_oax,
municipio_1506,San Pedro y San Pablo Tequixtepec,base.state_mx_oax,
municipio_1453,San Pedro Yaneri,base.state_mx_oax,
municipio_1447,San Pedro Yólox,base.state_mx_oax,
municipio_1576,San Pedro Yucunama,base.state_mx_oax,
municipio_1852,San Raymundo Jalpan,base.state_mx_oax,
municipio_1700,San Sebastián Abasolo,base.state_mx_oax,
municipio_1780,San Sebastián Coatlán,base.state_mx_oax,
municipio_1932,San Sebastián Ixcapa,base.state_mx_oax,
municipio_1580,San Sebastián Nicananduta,base.state_mx_oax,
municipio_1787,San Sebastián Río Hondo,base.state_mx_oax,
municipio_1607,San Sebastián Tecomaxtlahuaca,base.state_mx_oax,
municipio_1705,San Sebastián Teitipac,base.state_mx_oax,
municipio_1861,San Sebastián Tutla,base.state_mx_oax,
municipio_1764,San Simón Almolongas,base.state_mx_oax,
municipio_1536,San Simón Zahuatlán,base.state_mx_oax,
municipio_1924,San Vicente Coatlán,base.state_mx_oax,
municipio_1884,San Vicente Lachixío,base.state_mx_oax,
municipio_1583,San Vicente Nuñú,base.state_mx_oax,
municipio_1769,Santa Ana,base.state_mx_oax,
municipio_1399,Santa Ana Ateixtlahuaca,base.state_mx_oax,
municipio_1426,Santa Ana Cuauhtémoc,base.state_mx_oax,
municipio_1706,Santa Ana del Valle,base.state_mx_oax,
municipio_1730,Santa Ana Tavela,base.state_mx_oax,
municipio_1871,Santa Ana Tlapacoyan,base.state_mx_oax,
municipio_1456,Santa Ana Yareni,base.state_mx_oax,
municipio_1897,Santa Ana Zegache,base.state_mx_oax,
municipio_1738,Santa Catalina Quierí,base.state_mx_oax,
municipio_1773,Santa Catarina Cuixtla,base.state_mx_oax,
municipio_1465,Santa Catarina Ixtepeji,base.state_mx_oax,
municipio_1958,Santa Catarina Juquila,base.state_mx_oax,
municipio_1467,Santa Catarina Lachatao,base.state_mx_oax,
municipio_1797,Santa Catarina Loxicha,base.state_mx_oax,
municipio_1950,Santa Catarina Mechoacán,base.state_mx_oax,
municipio_1905,Santa Catarina Minas,base.state_mx_oax,
municipio_1869,Santa Catarina Quiané,base.state_mx_oax,
municipio_1737,Santa Catarina Quioquitani,base.state_mx_oax,
municipio_1621,Santa Catarina Tayata,base.state_mx_oax,
municipio_1822,Santa Catarina Ticuá,base.state_mx_oax,
municipio_1824,Santa Catarina Yosonotú,base.state_mx_oax,
municipio_1508,Santa Catarina Zapoquila,base.state_mx_oax,
municipio_1403,Santa Cruz Acatepec,base.state_mx_oax,
municipio_1843,Santa Cruz Amilpas,base.state_mx_oax,
municipio_1560,Santa Cruz de Bravo,base.state_mx_oax,
municipio_1835,Santa Cruz Itundujia,base.state_mx_oax,
municipio_1839,Santa Cruz Mixtepec,base.state_mx_oax,
municipio_1627,Santa Cruz Nundaco,base.state_mx_oax,
municipio_1713,Santa Cruz Papalutla,base.state_mx_oax,
municipio_1535,Santa Cruz Tacache de Mina,base.state_mx_oax,
municipio_1829,Santa Cruz Tacahua,base.state_mx_oax,
municipio_1617,Santa Cruz Tayata,base.state_mx_oax,
